Ticker,YTD_Change,YTD_Return,1M_Change,1M_Return,3M_Change,3M_Return,6M_Change,6M_Return,12M_Change,12M_Return
ADI,-4.549815318257089,0.9545018468174291,3.0659507827314414,1.0306595078273144,14.057333111561965,1.1405733311156196,12.666574010463783,1.1266657401046378,-7.817694439554968,0.9218230556044503
CPRT,-13.113301832768032,0.8688669816723197,3.7037016381323395,1.0370370163813234,15.914660496103883,1.1591466049610388,19.943639234913245,1.1994363923491325,-14.429331438861503,0.855706685611385
ULTA,13.711492910901857,1.1371149291090186,9.208177806123196,1.092081778061232,9.261502421977074,1.0926150242197707,15.847743304731576,1.1584774330473158,16.456424204103005,1.16456424204103
ARE,-32.447801135840294,0.6755219886415971,-1.6425988857586837,0.9835740111424132,-3.402065877116367,0.9659793412288363,9.408387736263624,1.0940838773626362,-29.93300071275837,0.7006699928724163
SYK,-7.551605140168571,0.9244839485983143,10.638013876933305,1.106380138769333,9.873804379154127,1.0987380437915413,22.537158968767777,1.2253715896876778,-4.631059855969221,0.9536894014403078
CB,12.946616875276762,1.1294661687527676,4.831286658620271,1.0483128665862027,11.917706790358684,1.1191770679035868,8.503114927748157,1.0850311492774816,12.928920836156443,1.1292892083615644
TSN,-27.6651524896938,0.723348475103062,-5.785499375025749,0.9421450062497425,-13.273254936263879,0.8672674506373612,-24.49173955455076,0.7550826044544924,-24.49173955455076,0.7550826044544924
NOXL,15.830110082325334,1.1583011008232533,0.0,1.0,0.0,1.0,50.00000000000024,1.5000000000000024,15.830110082325334,1.1583011008232533
NOW,-35.515919177963575,0.6448408082203643,-0.8709246645177027,0.991290753354823,-10.177286362788818,0.8982271363721118,-12.793221227056161,0.8720677877294384,-37.19629113788399,0.6280370886211601
REG,-14.16185761918598,0.8583814238081402,-0.7292667261609487,0.9927073327383905,9.3556424065115,1.093556424065115,12.152417130675786,1.1215241713067579,-10.822984398111346,0.8917701560188865
LOW,-20.79370309039006,0.7920629690960994,-3.1767291426293864,0.9682327085737061,4.518927738134182,1.0451892773813418,13.055142781474194,1.130551427814742,-22.57249938703312,0.7742750061296688
MDLZ,1.7128956078650948,1.017128956078651,3.5493754846372516,1.0354937548463725,12.057443682729563,1.1205744368272956,13.65175717074556,1.1365175717074556,7.773852044762952,1.0777385204476295
FMC,14.071720186366399,1.140717201863664,0.07964832472355798,1.0007964832472356,13.875299706468125,1.1387529970646812,17.254570018559455,1.1725457001855946,16.1597519208907,1.161597519208907
XEL,3.768026886371656,1.0376802688637166,4.459923294569146,1.0445992329456915,-6.10016211954899,0.9389983788045101,7.061505897690101,1.070615058976901,5.999094475439848,1.0599909447543985
UEEC,-55.35714304720869,0.4464285695279131,-15.254233521108162,0.8474576647889184,-39.02438971203469,0.6097561028796531,-29.577462660417286,0.7042253733958271,-61.53846012770066,0.3846153987229934
FAST,-17.505644650299413,0.8249435534970059,-1.2934327776320864,0.9870656722236791,6.476469347573177,1.0647646934757318,3.063899292608574,1.0306389929260857,-20.23400579524538,0.7976599420475462
TJX,3.7061486555401757,1.0370614865554018,6.0216466256551415,1.0602164662565514,21.35997744270628,1.2135997744270628,35.95349127534468,1.3595349127534468,4.8440986947334785,1.0484409869473348
MPC,65.51933329831976,1.6551933329831976,-10.352225277769932,0.8964777472223007,11.295441481763557,1.1129544148176356,9.888775155112373,1.0988877515511237,70.639036973695,1.70639036973695
BR,-20.116051124828704,0.798839488751713,3.257373655018836,1.0325737365501884,-14.213648040499816,0.8578635195950018,4.78434668323473,1.0478434668323473,-18.956042522367824,0.8104395747763218
D,-25.2967454764798,0.747032545235202,-5.076226201526013,0.9492377379847399,-28.830252553931533,0.7116974744606847,-21.834934660570894,0.7816506533942911,-22.946288198071784,0.7705371180192822
NOC,37.00097846544858,1.3700097846544859,7.2011076759480375,1.0720110767594804,12.635122268805876,1.1263512226880588,15.20991526704294,1.1520991526704294,42.34352236313599,1.4234352236313599
BXP,-44.693181812399075,0.5530681818760093,-12.80888868565231,0.8719111131434769,-21.515615571295164,0.7848438442870483,-27.928076461718288,0.7207192353828171,-41.86240142718491,0.5813759857281509
ALLE,-16.069494724830445,0.8393050527516955,-4.400367678103889,0.9559963232189611,13.226095346029542,1.1322609534602954,7.828482971197914,1.0782848297119791,-17.15816865654194,0.8284183134345806
ECL,-34.75612593935031,0.6524387406064969,-3.6806243558042406,0.9631937564419576,-9.831633074851464,0.9016836692514854,-0.059981566194156066,0.9994001843380584,-35.36916490732296,0.6463083509267704
EBAY,-35.074854864481175,0.6492514513551882,-6.751235224609076,0.9324876477539092,1.355452217686115,1.0135545221768612,-0.3217637210966129,0.9967823627890339,-35.16220761306138,0.6483779238693862
SBUX,-12.610647634766725,0.8738935236523327,4.709282688818739,1.0470928268881874,16.081398972533158,1.1608139897253316,37.438864066591606,1.374388640665916,-12.648082177589782,0.8735191782241022
